Cycle,Time,Load (kN),Actuator (mm),External (mm),On-Specimen LVDT (mm)
97,967.700,0.3395,-8.107338,-0.072563,-0.001999
97,967.750,0.3696,-8.100014,-0.079420,-0.004337
97,967.800,0.3409,-8.095036,-0.085079,-0.006863
97,967.850,0.3723,-8.087883,-0.092088,-0.009171
97,967.900,0.3778,-8.082333,-0.097749,-0.011677
97,967.950,0.3738,-8.075294,-0.104969,-0.014048
97,968.000,0.3992,-8.068542,-0.110881,-0.016451
97,968.050,0.3743,-8.062077,-0.117399,-0.018892
97,968.100,0.4069,-8.054295,-0.124240,-0.021191
97,968.150,0.3763,-8.049374,-0.129803,-0.023691
97,968.200,0.4104,-8.041592,-0.136960,-0.025953
97,968.250,0.4005,-8.036213,-0.142377,-0.028458
97,968.300,0.4098,-8.029060,-0.149649,-0.030767
97,968.350,0.4246,-8.023167,-0.155401,-0.033176
97,968.400,0.4108,-8.016243,-0.162161,-0.035490
97,968.450,0.4449,-8.008919,-0.168948,-0.037754
97,968.500,0.4107,-8.003426,-0.174689,-0.040226
97,968.550,0.4487,-7.995529,-0.181661,-0.042439
97,968.600,0.4152,-7.989922,-0.187227,-0.044876
97,968.650,0.4452,-7.982311,-0.194395,-0.047092
97,968.700,0.4515,-7.976646,-0.199885,-0.049490
97,968.750,0.4500,-7.969894,-0.206973,-0.051712
97,968.800,0.4830,-7.963543,-0.213476,-0.053940
97,968.850,0.4503,-7.958393,-0.219464,-0.056292
97,968.900,0.4906,-7.950783,-0.226493,-0.058439
97,968.950,0.4564,-7.945690,-0.231979,-0.060839
97,969.000,0.4891,-7.937679,-0.239114,-0.062956
97,969.050,0.4776,-7.932072,-0.244464,-0.065327
97,969.100,0.4932,-7.924118,-0.251760,-0.067400
97,969.150,0.5270,-7.917480,-0.257998,-0.069563
97,969.200,0.4999,-7.911472,-0.264367,-0.071789
97,969.250,0.5407,-7.904263,-0.271046,-0.073835
97,969.300,0.5071,-7.899342,-0.276794,-0.076082
97,969.350,0.5474,-7.891903,-0.283853,-0.078079
97,969.400,0.5316,-7.886295,-0.289434,-0.080299
97,969.450,0.5558,-7.878971,-0.296429,-0.082253
97,969.500,0.5827,-7.872391,-0.302387,-0.084335
97,969.550,0.5693,-7.865696,-0.309090,-0.086279
97,969.600,0.6128,-7.858143,-0.315850,-0.088127
97,969.650,0.5870,-7.852135,-0.321614,-0.090183
97,969.700,0.6340,-7.845097,-0.328608,-0.091900
97,969.750,0.6157,-7.839775,-0.334083,-0.093876
97,969.800,0.6614,-7.832451,-0.341338,-0.095406
97,969.850,0.6786,-7.826385,-0.346906,-0.097273
97,969.900,0.6941,-7.819290,-0.353859,-0.098728
97,969.950,0.7499,-7.812023,-0.360459,-0.100172
98,970.000,0.5652,-7.812996,-0.361667,-0.102125
98,970.050,0.3294,-7.823467,-0.353838,-0.104589
98,970.100,0.2756,-7.829189,-0.348285,-0.105812
98,970.150,0.1802,-7.836914,-0.340968,-0.106949
98,970.200,0.1368,-7.843266,-0.335485,-0.107220
98,970.250,0.0878,-7.851048,-0.328508,-0.107454
98,970.300,0.0231,-7.858429,-0.321846,-0.107347
98,970.350,0.0252,-7.864609,-0.315841,-0.106823
98,970.400,-0.0274,-7.871761,-0.309101,-0.106201
98,970.450,-0.0152,-7.877312,-0.303336,-0.105255
98,970.500,-0.0641,-7.885036,-0.296109,-0.104431
98,970.550,-0.0476,-7.889729,-0.290807,-0.103104
98,970.600,-0.0851,-7.897224,-0.283767,-0.102007
98,970.650,-0.1192,-7.904091,-0.277516,-0.100700
98,970.700,-0.1007,-7.910671,-0.270921,-0.099287
98,970.750,-0.1474,-7.918224,-0.264214,-0.097902
98,970.800,-0.1163,-7.923718,-0.258450,-0.096231
98,970.850,-0.1532,-7.931271,-0.251334,-0.094681
98,970.900,-0.1291,-7.936077,-0.246025,-0.092838
98,970.950,-0.1603,-7.943459,-0.238764,-0.091213
98,971.000,-0.1766,-7.949066,-0.233241,-0.089312
98,971.050,-0.1626,-7.955818,-0.226225,-0.087538
98,971.100,-0.1995,-7.962570,-0.219996,-0.085695
98,971.150,-0.1712,-7.968407,-0.213669,-0.083706
98,971.200,-0.2074,-7.975960,-0.206829,-0.081839
98,971.250,-0.1789,-7.981339,-0.201299,-0.079739
98,971.300,-0.2093,-7.989178,-0.194085,-0.077866
98,971.350,-0.2069,-7.994556,-0.188621,-0.075716
98,971.400,-0.2118,-8.001480,-0.181419,-0.073721
98,971.450,-0.2364,-8.007431,-0.175459,-0.071611
98,971.500,-0.2143,-8.013725,-0.168948,-0.069500
98,971.550,-0.2485,-8.021278,-0.161886,-0.067509
98,971.600,-0.2154,-8.026600,-0.156397,-0.065187
98,971.650,-0.2514,-8.034725,-0.149309,-0.063086
98,971.700,-0.2286,-8.039932,-0.143933,-0.060720
98,971.750,-0.2514,-8.047886,-0.136654,-0.058519
98,971.800,-0.2740,-8.053894,-0.130749,-0.056164
98,971.850,-0.2517,-8.060188,-0.124015,-0.053835
98,971.900,-0.2854,-8.067226,-0.117484,-0.051554
98,971.950,-0.2559,-8.073006,-0.111582,-0.049103
98,972.000,-0.2863,-8.080158,-0.104381,-0.046839
98,972.050,-0.2569,-8.085194,-0.098969,-0.044302
98,972.100,-0.2847,-8.092690,-0.091978,-0.041996
98,972.150,-0.3007,-8.098984,-0.086159,-0.039509
98,972.200,-0.2854,-8.105793,-0.079245,-0.037123
98,972.250,-0.3173,-8.113117,-0.072973,-0.034729
98,972.300,-0.2855,-8.118439,-0.066755,-0.032207
98,972.350,-0.3208,-8.126221,-0.059570,-0.029888
98,972.400,-0.2870,-8.131256,-0.054156,-0.027315
98,972.450,-0.3194,-8.138695,-0.046986,-0.024931
98,972.500,-0.3104,-8.143730,-0.041655,-0.022356
98,972.550,-0.3166,-8.151627,-0.034564,-0.019928
98,972.600,-0.3389,-8.158150,-0.028607,-0.017435
98,972.650,-0.3177,-8.164902,-0.021929,-0.014946
98,972.700,-0.3481,-8.172283,-0.015206,-0.012524
98,972.750,-0.3175,-8.177776,-0.009474,-0.009903
98,972.800,-0.3481,-8.184986,-0.002453,-0.007505
98,972.850,-0.3231,-8.190308,0.003025,-0.004883
98,972.900,-0.3454,-8.197746,0.010230,-0.002449
98,972.950,-0.3601,-8.203583,0.015856,0.000090
98,973.000,-0.3432,-8.210163,0.022952,0.002592
98,973.050,-0.3792,-8.217773,0.029489,0.005018
98,973.100,-0.3444,-8.222694,0.035345,0.007626
98,973.150,-0.3792,-8.230591,0.042211,0.010050
98,973.200,-0.3466,-8.236084,0.047856,0.012688
98,973.250,-0.3759,-8.243465,0.054973,0.015121
98,973.300,-0.3737,-8.249245,0.060504,0.017742
98,973.350,-0.3761,-8.256111,0.067612,0.020214
98,973.400,-0.4070,-8.262863,0.073861,0.022709
98,973.450,-0.3734,-8.268757,0.080185,0.025284
98,973.500,-0.4139,-8.275909,0.086869,0.027710
98,973.550,-0.3781,-8.281116,0.092508,0.030342
98,973.600,-0.4091,-8.289242,0.099920,0.032772
98,973.650,-0.3894,-8.294449,0.105159,0.035393
98,973.700,-0.4084,-8.302231,0.112404,0.037882
98,973.750,-0.4415,-8.309155,0.118552,0.040369
98,973.800,-0.4116,-8.315563,0.125009,0.042913
98,973.850,-0.4550,-8.323231,0.131939,0.045359
98,973.900,-0.4143,-8.328037,0.137463,0.047983
98,973.950,-0.4558,-8.335819,0.144646,0.050411
98,974.000,-0.4306,-8.340797,0.150032,0.053034
98,974.050,-0.4528,-8.347836,0.157123,0.055511
98,974.100,-0.4774,-8.354530,0.162942,0.058039
98,974.150,-0.4580,-8.361225,0.169717,0.060497
98,974.200,-0.4935,-8.368378,0.176158,0.062992
98,974.250,-0.4643,-8.374729,0.182374,0.065565
98,974.300,-0.5061,-8.382053,0.189097,0.067986
98,974.350,-0.4766,-8.387375,0.194736,0.070568
98,974.400,-0.5101,-8.395214,0.201965,0.072962
98,974.450,-0.5125,-8.400764,0.207461,0.075531
98,974.500,-0.5173,-8.407574,0.214494,0.077921
98,974.550,-0.5584,-8.414555,0.220952,0.080305
98,974.600,-0.5303,-8.420448,0.227081,0.082798
98,974.650,-0.5725,-8.428001,0.233740,0.085117
98,974.700,-0.5481,-8.433895,0.239564,0.087601
98,974.750,-0.5890,-8.441849,0.246709,0.089886
98,974.800,-0.5804,-8.447342,0.252145,0.092314
98,974.850,-0.6080,-8.455009,0.259306,0.094477
98,974.900,-0.6462,-8.461533,0.265388,0.096752
98,974.950,-0.6290,-8.467827,0.271978,0.098940
98,975.000,-0.4093,-8.466740,0.273949,0.101028
98,975.050,-0.3037,-8.457813,0.266416,0.102415
98,975.100,-0.2042,-8.449116,0.259075,0.103174
98,975.150,-0.1783,-8.443508,0.253617,0.103222
98,975.200,-0.1084,-8.435669,0.246325,0.103167
98,975.250,-0.0494,-8.429432,0.240578,0.102638
98,975.300,-0.0416,-8.422966,0.233960,0.101940
98,975.350,0.0188,-8.415699,0.227345,0.101036
98,975.400,0.0072,-8.409805,0.221440,0.099834
98,975.450,0.0593,-8.401680,0.214050,0.098604
98,975.500,0.0450,-8.396130,0.208810,0.096983
98,975.550,0.0878,-8.388805,0.201725,0.095432
98,975.600,0.1143,-8.382397,0.195910,0.093672
98,975.650,0.1079,-8.375301,0.189127,0.091879
98,975.700,0.1511,-8.368263,0.182687,0.090076
98,975.750,0.1258,-8.362484,0.176531,0.088079
98,975.800,0.1657,-8.355389,0.169423,0.086233
98,975.850,0.1397,-8.350525,0.163960,0.084061
98,975.900,0.1750,-8.342457,0.156731,0.082129
98,975.950,0.1666,-8.337364,0.151516,0.079901
98,976.000,0.1801,-8.329697,0.144231,0.077850
98,976.050,0.2115,-8.323002,0.138250,0.075741
98,976.100,0.1861,-8.316250,0.131606,0.073517
98,976.150,0.2212,-8.309155,0.124961,0.071402
98,976.200,0.1939,-8.303890,0.119254,0.069059
98,976.250,0.2232,-8.296452,0.111870,0.066948
98,976.300,0.2028,-8.291759,0.106724,0.064587
98,976.350,0.2279,-8.284206,0.099597,0.062408
98,976.400,0.2538,-8.277340,0.093418,0.060095
98,976.450,0.2295,-8.270645,0.086900,0.057762
98,976.500,0.2638,-8.263321,0.080274,0.055534
98,976.550,0.2329,-8.257542,0.074409,0.053122
98,976.600,0.2606,-8.249989,0.067304,0.050888
98,976.650,0.2349,-8.245010,0.061977,0.048489
98,976.700,0.2644,-8.237228,0.054628,0.046230
98,976.750,0.2772,-8.231792,0.049063,0.043764
98,976.800,0.2641,-8.225040,0.042135,0.041460
98,976.850,0.2955,-8.218632,0.035823,0.039164
98,976.900,0.2675,-8.212566,0.029633,0.036739
98,976.950,0.2975,-8.205070,0.022609,0.034473
98,977.000,0.2682,-8.199463,0.017161,0.032007
98,977.050,0.2990,-8.191795,0.009910,0.029730
98,977.100,0.2927,-8.186417,0.004519,0.027254
98,977.150,0.3003,-8.179092,-0.002724,0.024954
98,977.200,0.3223,-8.173141,-0.008607,0.022543
98,977.250,0.3018,-8.166904,-0.015117,0.020130
98,977.300,0.3337,-8.159237,-0.021975,0.017805
98,977.350,0.3030,-8.153801,-0.027746,0.015303
98,977.400,0.3384,-8.145733,-0.034731,0.012966
98,977.450,0.3103,-8.140469,-0.040208,0.010439
98,977.500,0.3351,-8.133144,-0.047481,0.008078
98,977.550,0.3418,-8.127480,-0.052967,0.005585
98,977.600,0.3386,-8.120728,-0.060057,0.003214
98,977.650,0.3718,-8.113575,-0.066857,0.000875
98,977.700,0.3378,-8.108139,-0.072510,-0.001675
98,977.750,0.3724,-8.100414,-0.079444,-0.004023
98,977.800,0.3421,-8.095036,-0.085044,-0.006559
98,977.850,0.3734,-8.087311,-0.092286,-0.008884
98,977.900,0.3638,-8.081875,-0.097614,-0.011421
98,977.950,0.3746,-8.074436,-0.104801,-0.013737
98,978.000,0.4013,-8.067970,-0.111057,-0.016129
98,978.050,0.3747,-8.062477,-0.117365,-0.018572
98,978.100,0.4090,-8.055038,-0.124250,-0.020889
98,978.150,0.3750,-8.049774,-0.129849,-0.023413
98,978.200,0.4083,-8.042164,-0.136869,-0.025713
98,978.250,0.3858,-8.036156,-0.142483,-0.028183
98,978.300,0.4096,-8.028660,-0.149614,-0.030470
98,978.350,0.4329,-8.022022,-0.155671,-0.032881
98,978.400,0.4084,-8.015842,-0.162104,-0.035234
98,978.450,0.4414,-8.008804,-0.169091,-0.037500
98,978.500,0.4076,-8.003597,-0.174679,-0.039967
98,978.550,0.4455,-7.995701,-0.181968,-0.042204
98,978.600,0.4253,-7.990780,-0.187250,-0.044695
98,978.650,0.4440,-7.982998,-0.194466,-0.046875
98,978.700,0.4610,-7.976475,-0.200160,-0.049255
98,978.750,0.4463,-7.969952,-0.207025,-0.051535
98,978.800,0.4805,-7.963142,-0.213494,-0.053745
98,978.850,0.4491,-7.957478,-0.219438,-0.056114
98,978.900,0.4882,-7.950382,-0.226476,-0.058245
98,978.950,0.4543,-7.945347,-0.232014,-0.060648
98,979.000,0.4863,-7.937565,-0.239192,-0.062754
98,979.050,0.4793,-7.932358,-0.244607,-0.065130
98,979.100,0.4931,-7.924576,-0.251751,-0.067244
98,979.150,0.5251,-7.917480,-0.258082,-0.069391
98,979.200,0.4996,-7.911530,-0.264372,-0.071636
98,979.250,0.5367,-7.903748,-0.271050,-0.073694
98,979.300,0.5066,-7.899227,-0.276809,-0.075943
98,979.350,0.5434,-7.891674,-0.283881,-0.077925
98,979.400,0.5237,-7.886524,-0.289434,-0.080124
98,979.450,0.5543,-7.878685,-0.296568,-0.082066
98,979.500,0.5881,-7.872047,-0.302690,-0.084112
98,979.550,0.5709,-7.865238,-0.309198,-0.086115
98,979.600,0.6142,-7.858086,-0.315780,-0.087954
98,979.650,0.5881,-7.852535,-0.321604,-0.089998
98,979.700,0.6331,-7.845097,-0.328577,-0.091690
98,979.750,0.6112,-7.839832,-0.334128,-0.093699
98,979.800,0.6630,-7.832222,-0.341353,-0.095261
98,979.850,0.6878,-7.826385,-0.347039,-0.097065
98,979.900,0.6953,-7.819176,-0.353969,-0.098524
98,979.950,0.7502,-7.811852,-0.360461,-0.099972
99,980.000,0.5657,-7.812767,-0.361658,-0.101940
99,980.050,0.3649,-7.820034,-0.356382,-0.104137
99,980.100,0.3020,-7.826099,-0.350711,-0.105583
99,980.150,0.2003,-7.834511,-0.343553,-0.106823
99,980.200,0.1368,-7.841263,-0.337875,-0.107286
99,980.250,0.1055,-7.848473,-0.330866,-0.107590
99,980.300,0.0328,-7.856312,-0.324319,-0.107559
99,980.350,0.0372,-7.862148,-0.318355,-0.107029
99,980.400,-0.0245,-7.869301,-0.311423,-0.106565
99,980.450,-0.0081,-7.874565,-0.305947,-0.105595
99,980.500,-0.0564,-7.882404,-0.298541,-0.104809
99,980.550,-0.0510,-7.887497,-0.293256,-0.103540
99,980.600,-0.0795,-7.895050,-0.286093,-0.102470
99,980.650,-0.1214,-7.901859,-0.279677,-0.101231
99,980.700,-0.0961,-7.907639,-0.273487,-0.099766
99,980.750,-0.1386,-7.915020,-0.266897,-0.098358
99,980.800,-0.1123,-7.921028,-0.261043,-0.096695
99,980.850,-0.1494,-7.928696,-0.253776,-0.095209
99,980.900,-0.1255,-7.933731,-0.248442,-0.093397
99,980.950,-0.1584,-7.941170,-0.241267,-0.091738
99,981.000,-0.1777,-7.947063,-0.235563,-0.089867
99,981.050,-0.1630,-7.953815,-0.228644,-0.088062
99,981.100,-0.2046,-7.960453,-0.222046,-0.086308
99,981.150,-0.1748,-7.965660,-0.216261,-0.084242
99,981.200,-0.2037,-7.973442,-0.209303,-0.082420
99,981.250,-0.1777,-7.978477,-0.203746,-0.080299
99,981.300,-0.2102,-7.986717,-0.196396,-0.078461
99,981.350,-0.2145,-7.992210,-0.190988,-0.076305
99,981.400,-0.2097,-7.999306,-0.183941,-0.074303
99,981.450,-0.2395,-8.005543,-0.177875,-0.072229
99,981.500,-0.2125,-8.011208,-0.171302,-0.070101
99,981.550,-0.2486,-8.018875,-0.164333,-0.068098
99,981.600,-0.2151,-8.024483,-0.158925,-0.065811
99,981.650,-0.2480,-8.031979,-0.152001,-0.063673
99,981.700,-0.2386,-8.037701,-0.146326,-0.061346
99,981.750,-0.2482,-8.045254,-0.139157,-0.059124
99,981.800,-0.2646,-8.051319,-0.133382,-0.056789
99,981.850,-0.2506,-8.057728,-0.126615,-0.054495
99,981.900,-0.2854,-8.064651,-0.119870,-0.052229
99,981.950,-0.2509,-8.069973,-0.114172,-0.049726
99,982.000,-0.2866,-8.077698,-0.107027,-0.047474
99,982.050,-0.2536,-8.082905,-0.101577,-0.044941
99,982.100,-0.2847,-8.090572,-0.094201,-0.042641
99,982.150,-0.2889,-8.096695,-0.088765,-0.040129
99,982.200,-0.2818,-8.103619,-0.081857,-0.037735
99,982.250,-0.3161,-8.110657,-0.075222,-0.035395
99,982.300,-0.2824,-8.115978,-0.069284,-0.032846
99,982.350,-0.3197,-8.123589,-0.062296,-0.030499
99,982.400,-0.2823,-8.128510,-0.056726,-0.027916
99,982.450,-0.3106,-8.136406,-0.049621,-0.025524
99,982.500,-0.3002,-8.142014,-0.044199,-0.022961
99,982.550,-0.3089,-8.149452,-0.036986,-0.020536
99,982.600,-0.3409,-8.156605,-0.030734,-0.018116
99,982.650,-0.3072,-8.162327,-0.024406,-0.015554
99,982.700,-0.3440,-8.169594,-0.017634,-0.013144
99,982.750,-0.3096,-8.174629,-0.011917,-0.010525
99,982.800,-0.3445,-8.182468,-0.004860,-0.008116
99,982.850,-0.3311,-8.187904,0.000610,-0.005493
99,982.900,-0.3386,-8.195114,0.007816,-0.003092
99,982.950,-0.3595,-8.201523,0.013490,-0.000515
99,983.000,-0.3385,-8.208561,0.020398,0.001976
99,983.050,-0.3783,-8.216286,0.027235,0.004404
99,983.100,-0.3405,-8.221092,0.032948,0.007034
99,983.150,-0.3770,-8.228130,0.039989,0.009495
99,983.200,-0.3506,-8.232937,0.045367,0.012117
99,983.250,-0.3749,-8.240547,0.052422,0.014568
99,983.300,-0.3812,-8.246670,0.058141,0.017164
99,983.350,-0.3738,-8.253536,0.065155,0.019640
99,983.400,-0.4133,-8.260918,0.072001,0.022078
99,983.450,-0.3754,-8.266754,0.077666,0.024712
99,983.500,-0.4113,-8.274593,0.084625,0.027142
99,983.550,-0.3792,-8.279915,0.090259,0.029770
99,983.600,-0.4099,-8.287468,0.097386,0.032251
99,983.650,-0.4043,-8.292561,0.102804,0.034863
99,983.700,-0.4104,-8.299656,0.109988,0.037302
99,983.750,-0.4447,-8.306751,0.116211,0.039801
99,983.800,-0.4124,-8.312359,0.122508,0.042379
99,983.850,-0.4461,-8.319454,0.128969,0.044827
99,983.900,-0.4170,-8.325462,0.135025,0.047430
99,983.950,-0.4502,-8.333244,0.142129,0.049877
99,984.000,-0.4245,-8.338909,0.147541,0.052511
99,984.050,-0.4516,-8.346748,0.154811,0.054935
99,984.100,-0.4748,-8.352985,0.160557,0.057497
99,984.150,-0.4564,-8.359394,0.167308,0.059996
99,984.200,-0.4987,-8.366146,0.173958,0.062412
99,984.250,-0.4621,-8.371811,0.179858,0.065041
99,984.300,-0.5014,-8.379364,0.186833,0.067440
99,984.350,-0.4743,-8.384399,0.192403,0.070030
99,984.400,-0.5056,-8.392353,0.199514,0.072414
99,984.450,-0.5086,-8.398018,0.205055,0.074972
99,984.500,-0.5134,-8.405457,0.212122,0.077385
99,984.550,-0.5454,-8.412437,0.218103,0.079834
99,984.600,-0.5260,-8.418846,0.224589,0.082298
99,984.650,-0.5683,-8.426228,0.231499,0.084604
99,984.700,-0.5380,-8.431320,0.237153,0.087103
99,984.750,-0.5799,-8.438644,0.244146,0.089407
99,984.800,-0.5794,-8.444481,0.249660,0.091816
99,984.850,-0.5969,-8.451862,0.256987,0.094023
99,984.900,-0.6344,-8.458729,0.263041,0.096310
99,984.950,-0.6206,-8.464794,0.269409,0.098532
99,985.000,-0.6023,-8.470001,0.274569,0.100784
99,985.050,-0.3337,-8.461246,0.268996,0.102432
99,985.100,-0.2275,-8.452778,0.261551,0.103363
99,985.150,-0.1913,-8.447342,0.256132,0.103600
99,985.200,-0.1232,-8.439217,0.249032,0.103645
99,985.250,-0.0588,-8.432178,0.242823,0.103260
99,985.300,-0.0537,-8.425484,0.236336,0.102671
99,985.350,0.0120,-8.417931,0.229352,0.101894
99,985.400,-0.0031,-8.412094,0.223870,0.100674
99,985.450,0.0497,-8.403797,0.216445,0.099525
99,985.500,0.0369,-8.398876,0.211214,0.097965
99,985.550,0.0803,-8.391094,0.204075,0.096462
99,985.600,0.1108,-8.385086,0.198341,0.094730
99,985.650,0.1035,-8.378277,0.191480,0.092991
99,985.700,0.1407,-8.371868,0.185164,0.091162
99,985.750,0.1206,-8.365746,0.179038,0.089193
99,985.800,0.1575,-8.358364,0.172189,0.087318
99,985.850,0.1335,-8.352757,0.166557,0.085192
99,985.900,0.1681,-8.345146,0.159297,0.083321
99,985.950,0.1707,-8.339367,0.153958,0.081091
99,986.000,0.1752,-8.331642,0.146742,0.079054
99,986.050,0.2077,-8.324890,0.140496,0.076960
99,986.100,0.1824,-8.318882,0.134131,0.074736
99,986.150,0.2155,-8.311672,0.127385,0.072622
99,986.200,0.1871,-8.306637,0.121679,0.070309
99,986.250,0.2221,-8.299141,0.114664,0.068190
99,986.300,0.2036,-8.294220,0.109246,0.065809
99,986.350,0.2221,-8.286324,0.101882,0.063639
99,986.400,0.2435,-8.280087,0.096187,0.061325
99,986.450,0.2276,-8.273792,0.089411,0.059052
99,986.500,0.2582,-8.266182,0.082755,0.056808
99,986.550,0.2301,-8.260231,0.076914,0.054398
99,986.600,0.2620,-8.252678,0.069799,0.052170
99,986.650,0.2319,-8.247242,0.064381,0.049728
99,986.700,0.2636,-8.239689,0.057082,0.047485
99,986.750,0.2761,-8.233681,0.051441,0.045052
99,986.800,0.2643,-8.227329,0.044521,0.042747
99,986.850,0.2911,-8.221092,0.038314,0.040413
99,986.900,0.2652,-8.215599,0.032021,0.037971
99,986.950,0.2963,-8.207531,0.024953,0.035732
99,987.000,0.2660,-8.202667,0.019500,0.033255
99,987.050,0.2985,-8.194256,0.012330,0.030958
99,987.100,0.2988,-8.188820,0.006817,0.028498
99,987.150,0.2957,-8.181496,-0.000257,0.026148
99,987.200,0.3218,-8.175030,-0.006109,0.023764
99,987.250,0.2985,-8.168850,-0.012737,0.021364
99,987.300,0.3340,-8.161640,-0.019594,0.019060
99,987.350,0.2999,-8.156433,-0.025352,0.016544
99,987.400,0.3346,-8.149281,-0.032365,0.014191
99,987.450,0.3191,-8.143616,-0.037834,0.011667
99,987.500,0.3328,-8.136292,-0.044981,0.009285
99,987.550,0.3552,-8.129940,-0.050790,0.006849
99,987.600,0.3358,-8.123360,-0.057460,0.004431
99,987.650,0.3705,-8.115864,-0.064261,0.002077
99,987.700,0.3352,-8.110027,-0.070135,-0.000483
99,987.750,0.3720,-8.102417,-0.077201,-0.002804
99,987.800,0.3390,-8.097324,-0.082628,-0.005344
99,987.850,0.3690,-8.089600,-0.089865,-0.007696
99,987.900,0.3754,-8.084335,-0.095261,-0.010185
99,987.950,0.3691,-8.077812,-0.102367,-0.012577
99,988.000,0.4024,-8.070488,-0.108948,-0.014915
99,988.050,0.3724,-8.065224,-0.114765,-0.017429
99,988.100,0.4049,-8.057613,-0.121843,-0.019720
99,988.150,0.3720,-8.051720,-0.127341,-0.022228
99,988.200,0.4040,-8.044281,-0.134478,-0.024532
99,988.250,0.3863,-8.038673,-0.139955,-0.027050
99,988.300,0.4058,-8.030949,-0.147228,-0.029314
99,988.350,0.4302,-8.024540,-0.153307,-0.031719
99,988.400,0.4048,-8.018417,-0.159761,-0.034094
99,988.450,0.4364,-8.011551,-0.166224,-0.036396
99,988.500,0.4066,-8.006172,-0.172173,-0.038815
99,988.550,0.4396,-7.998734,-0.179382,-0.041031
99,988.600,0.4114,-7.993469,-0.184737,-0.043499
99,988.650,0.4404,-7.985573,-0.192012,-0.045744
99,988.700,0.4589,-7.979221,-0.197683,-0.048124
99,988.750,0.4415,-7.972412,-0.204515,-0.050371
99,988.800,0.4779,-7.965546,-0.210974,-0.052605
99,988.850,0.4459,-7.959995,-0.217036,-0.054972
99,988.900,0.4803,-7.952557,-0.224117,-0.057129
99,988.950,0.4485,-7.947750,-0.229532,-0.059546
99,989.000,0.4844,-7.940140,-0.236527,-0.061686
99,989.050,0.4989,-7.934361,-0.242350,-0.064001
99,989.100,0.4885,-7.927723,-0.249185,-0.066153
99,989.150,0.5208,-7.920742,-0.255718,-0.068316
99,989.200,0.4970,-7.914505,-0.261728,-0.070545
99,989.250,0.5339,-7.907181,-0.268798,-0.072603
99,989.300,0.5018,-7.901573,-0.274351,-0.074919
99,989.350,0.5399,-7.893505,-0.281643,-0.076895
99,989.400,0.5265,-7.888412,-0.286933,-0.079128
99,989.450,0.5518,-7.880802,-0.294095,-0.081104
99,989.500,0.5846,-7.874165,-0.300309,-0.083113
99,989.550,0.5649,-7.867870,-0.306693,-0.085148
99,989.600,0.6028,-7.861061,-0.313152,-0.087082
99,989.650,0.5814,-7.855225,-0.319118,-0.089094
99,989.700,0.6277,-7.848015,-0.326219,-0.090820
99,989.750,0.6086,-7.842808,-0.331615,-0.092852
99,989.800,0.6537,-7.835197,-0.338768,-0.094450
99,989.850,0.6822,-7.828903,-0.344707,-0.096205
99,989.900,0.6846,-7.822094,-0.351434,-0.097790
99,989.950,0.7337,-7.815056,-0.357731,-0.099308
100,990.000,0.6603,-7.811794,-0.361697,-0.101143
100,990.050,0.3778,-7.820206,-0.356458,-0.103458
100,990.100,0.3102,-7.826214,-0.350724,-0.104963
100,990.150,0.2116,-7.834282,-0.343534,-0.106222
100,990.200,0.1390,-7.840977,-0.337771,-0.106731
100,990.250,0.1087,-7.848473,-0.330797,-0.107063
100,990.300,0.0455,-7.855396,-0.324568,-0.106970
100,990.350,0.0367,-7.861519,-0.318385,-0.106544
100,990.400,-0.0156,-7.869473,-0.311397,-0.106096
100,990.450,-0.0035,-7.874908,-0.305910,-0.105145
