VIRTUALBENCH-LOGGER 2.1 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	13:37:39	10/22/2015

USER	


START COMMENT



END COMMENT

START DATA
Date	Time	Ch4()
10/22/2015	13:43:51.23	  -2.47894
10/22/2015	13:43:51.27	  -2.46185
10/22/2015	13:43:51.31	  -2.47498
10/22/2015	13:43:51.35	  -2.50488
10/22/2015	13:43:51.39	  -2.47803
10/22/2015	13:43:51.43	  -2.54272
10/22/2015	13:43:51.47	  -2.51770
10/22/2015	13:43:51.51	  -2.53845
10/22/2015	13:43:51.55	  -2.55585
10/22/2015	13:43:51.59	  -2.53906
10/22/2015	13:43:51.63	  -2.59949
10/22/2015	13:43:51.67	  -2.57446
10/22/2015	13:43:51.71	  -2.59064
10/22/2015	13:43:51.75	  -2.61108
10/22/2015	13:43:51.79	  -2.58942
10/22/2015	13:43:51.83	  -2.65625
10/22/2015	13:43:51.87	  -2.62329
10/22/2015	13:43:51.91	  -2.65106
10/22/2015	13:43:51.95	  -2.66144
10/22/2015	13:43:51.99	  -2.64801
10/22/2015	13:43:52.03	  -2.71271
10/22/2015	13:43:52.07	  -2.68799
10/22/2015	13:43:52.11	  -2.70538
10/22/2015	13:43:52.15	  -2.71912
10/22/2015	13:43:52.19	  -2.70508
10/22/2015	13:43:52.23	  -2.77008
10/22/2015	13:43:52.27	  -2.74506
10/22/2015	13:43:52.31	  -2.75482
10/22/2015	13:43:52.35	  -2.76978
10/22/2015	13:43:52.39	  -2.75879
10/22/2015	13:43:52.43	  -2.82288
10/22/2015	13:43:52.47	  -2.79907
10/22/2015	13:43:52.51	  -2.81036
10/22/2015	13:43:52.55	  -2.82471
10/22/2015	13:43:52.59	  -2.81433
10/22/2015	13:43:52.63	  -2.87567
10/22/2015	13:43:52.67	  -2.84851
10/22/2015	13:43:52.71	  -2.86774
10/22/2015	13:43:52.75	  -2.87964
10/22/2015	13:43:52.79	  -2.86804
10/22/2015	13:43:52.83	  -2.93823
10/22/2015	13:43:52.87	  -2.90283
10/22/2015	13:43:52.91	  -2.93060
10/22/2015	13:43:52.95	  -2.92358
10/22/2015	13:43:52.99	  -2.90527
10/22/2015	13:43:53.03	  -2.96631
10/22/2015	13:43:53.07	  -2.92206
10/22/2015	13:43:53.11	  -2.93518
10/22/2015	13:43:53.15	  -2.92206
10/22/2015	13:43:53.19	  -2.89948
10/22/2015	13:43:53.23	  -2.96265
10/22/2015	13:43:53.27	  -2.91107
10/22/2015	13:43:53.31	  -2.91809
10/22/2015	13:43:53.35	  -2.90405
10/22/2015	13:43:53.39	  -2.88513
10/22/2015	13:43:53.43	  -2.93427
10/22/2015	13:43:53.47	  -2.88605
10/22/2015	13:43:53.51	  -2.89124
10/22/2015	13:43:53.55	  -2.88483
10/22/2015	13:43:53.59	  -2.85828
10/22/2015	13:43:53.63	  -2.90649
10/22/2015	13:43:53.67	  -2.85858
10/22/2015	13:43:53.71	  -2.85919
10/22/2015	13:43:53.75	  -2.84668
10/22/2015	13:43:53.79	  -2.81677
10/22/2015	13:43:53.83	  -2.86835
10/22/2015	13:43:53.87	  -2.81189
10/22/2015	13:43:53.91	  -2.81433
10/22/2015	13:43:53.95	  -2.80396
10/22/2015	13:43:53.99	  -2.76733
10/22/2015	13:43:54.03	  -2.81830
10/22/2015	13:43:54.07	  -2.74414
10/22/2015	13:43:54.11	  -2.77496
10/22/2015	13:43:54.15	  -2.75269
10/22/2015	13:43:54.19	  -2.73010
10/22/2015	13:43:54.23	  -2.77374
10/22/2015	13:43:54.27	  -2.71759
10/22/2015	13:43:54.31	  -2.71820
10/22/2015	13:43:54.35	  -2.70203
10/22/2015	13:43:54.39	  -2.68127
10/22/2015	13:43:54.43	  -2.72644
10/22/2015	13:43:54.47	  -2.66815
10/22/2015	13:43:54.51	  -2.66693
10/22/2015	13:43:54.55	  -2.65045
10/22/2015	13:43:54.59	  -2.63214
