Cycle,Time,Load (kN),Actuator (mm),External (mm),On-Specimen LVDT (mm)
3,23.750,-0.7045,-8.272018,0.085287,-0.125744
3,23.800,-0.7453,-8.279858,0.092638,-0.124207
3,23.850,-0.7316,-8.285007,0.097919,-0.122272
3,23.900,-0.7606,-8.292274,0.104918,-0.120642
3,23.950,-0.7851,-8.298969,0.110937,-0.118893
3,24.000,-0.7807,-8.305664,0.117454,-0.117159
3,24.050,-0.8183,-8.312931,0.123967,-0.115498
3,24.100,-0.7971,-8.318882,0.130367,-0.113718
3,24.150,-0.8335,-8.326035,0.136630,-0.111984
3,24.200,-0.8227,-8.331985,0.142695,-0.110209
3,24.250,-0.8641,-8.340111,0.149895,-0.108530
3,24.300,-0.8834,-8.345890,0.155536,-0.106684
3,24.350,-0.8860,-8.353558,0.162663,-0.105040
3,24.400,-0.9129,-8.359337,0.168368,-0.103176
3,24.450,-0.9088,-8.366146,0.174942,-0.101452
3,24.500,-0.9457,-8.373642,0.181706,-0.099802
3,24.550,-0.9298,-8.379021,0.187567,-0.097918
3,24.600,-0.9685,-8.386459,0.194427,-0.096249
3,24.650,-0.9912,-8.392296,0.200207,-0.094362
3,24.700,-0.9967,-8.399963,0.207370,-0.092699
3,24.750,-1.0326,-8.405972,0.213196,-0.090811
3,24.800,-1.0250,-8.412380,0.219602,-0.089041
3,24.850,-1.0764,-8.420448,0.226562,-0.087313
3,24.900,-1.0460,-8.426456,0.232390,-0.085375
3,24.950,-1.1022,-8.434124,0.239352,-0.083635
3,25.000,-0.9559,-8.435440,0.242414,-0.081419
3,25.050,-0.6457,-8.423710,0.234568,-0.079180
3,25.100,-0.5328,-8.415699,0.228380,-0.077749
3,25.150,-0.4577,-8.407860,0.221477,-0.076578
3,25.200,-0.3627,-8.400135,0.214723,-0.075745
3,25.250,-0.3287,-8.393784,0.208851,-0.075302
3,25.300,-0.2417,-8.385544,0.201744,-0.074883
3,25.350,-0.2222,-8.379879,0.196328,-0.074896
3,25.400,-0.1586,-8.371983,0.189166,-0.074802
3,25.450,-0.1140,-8.365746,0.183484,-0.075129
3,25.500,-0.0883,-8.358650,0.176568,-0.075327
3,25.550,-0.0267,-8.351955,0.170063,-0.075752
3,25.600,-0.0253,-8.346119,0.164056,-0.076370
3,25.650,0.0304,-8.338337,0.157075,-0.076944
3,25.700,0.0160,-8.332901,0.151434,-0.077854
3,25.750,0.0665,-8.325176,0.144531,-0.078621
3,25.800,0.0763,-8.319397,0.139022,-0.079681
3,25.850,0.1060,-8.311672,0.131952,-0.080669
3,25.900,0.1444,-8.304691,0.125653,-0.081724
3,25.950,0.1347,-8.298225,0.119079,-0.082907
3,26.000,0.1717,-8.291531,0.112717,-0.084106
3,26.050,0.1579,-8.285294,0.106726,-0.085442
3,26.100,0.1887,-8.277855,0.099681,-0.086651
3,26.150,0.1764,-8.272533,0.094183,-0.088099
3,26.200,0.2052,-8.264637,0.086743,-0.089342
3,26.250,0.2250,-8.259087,0.081148,-0.090857
3,26.300,0.2228,-8.252277,0.074339,-0.092257
3,26.350,0.2599,-8.245354,0.067778,-0.093624
3,26.400,0.2238,-8.239746,0.061710,-0.095182
3,26.450,0.2636,-8.232937,0.055327,-0.096676
3,26.500,0.2465,-8.226814,0.049195,-0.098251
3,26.550,0.2712,-8.220005,0.042289,-0.099720
3,26.600,0.2803,-8.213825,0.036689,-0.101376
3,26.650,0.2848,-8.206615,0.029448,-0.102789
3,26.700,0.3098,-8.199749,0.023188,-0.104340
3,26.750,0.2917,-8.194141,0.017273,-0.106005
3,26.800,0.3200,-8.186531,0.010388,-0.107512
3,26.850,0.2929,-8.180752,0.004614,-0.109190
3,26.900,0.3242,-8.173084,-0.002473,-0.110691
3,26.950,0.3129,-8.167820,-0.008060,-0.112379
3,27.000,0.3310,-8.160267,-0.015432,-0.113836
3,27.050,0.3609,-8.153973,-0.021593,-0.115429
3,27.100,0.3372,-8.148022,-0.027537,-0.117126
3,27.150,0.3612,-8.141212,-0.034319,-0.118650
3,27.200,0.3430,-8.135262,-0.040223,-0.120361
3,27.250,0.3769,-8.127651,-0.047520,-0.121813
3,27.300,0.3442,-8.122730,-0.052807,-0.123573
3,27.350,0.3736,-8.114948,-0.060027,-0.125086
3,27.400,0.3953,-8.108597,-0.065872,-0.126738
3,27.450,0.3766,-8.101788,-0.072483,-0.128351
3,27.500,0.4039,-8.094864,-0.079006,-0.129847
3,27.550,0.3910,-8.088913,-0.085027,-0.131554
3,27.600,0.4199,-8.081360,-0.092275,-0.133018
3,27.650,0.3825,-8.076382,-0.097746,-0.134769
3,27.700,0.4142,-8.069057,-0.104522,-0.136303
3,27.750,0.4291,-8.062992,-0.110522,-0.137976
3,27.800,0.4188,-8.056068,-0.117631,-0.139475
3,27.850,0.4399,-8.049946,-0.123489,-0.141138
3,27.900,0.4256,-8.043880,-0.129860,-0.142757
3,27.950,0.4552,-8.036499,-0.136851,-0.144239
3,28.000,0.4366,-8.031120,-0.142357,-0.145985
3,28.050,0.4713,-8.023052,-0.149577,-0.147417
3,28.100,0.4454,-8.017445,-0.155183,-0.149178
3,28.150,0.4742,-8.009949,-0.162251,-0.150616
3,28.200,0.4879,-8.003254,-0.168142,-0.152267
3,28.250,0.4723,-7.997246,-0.174415,-0.153862
3,28.300,0.5067,-7.989349,-0.181738,-0.155272
3,28.350,0.4666,-7.983971,-0.187510,-0.156967
3,28.400,0.5057,-7.976761,-0.194114,-0.158440
3,28.450,0.4818,-7.971382,-0.199721,-0.160133
3,28.500,0.5086,-7.964115,-0.207159,-0.161522
3,28.550,0.5193,-7.958508,-0.212619,-0.163231
3,28.600,0.5131,-7.952099,-0.219648,-0.164625
3,28.650,0.5429,-7.944832,-0.226027,-0.166143
3,28.700,0.5293,-7.939339,-0.231981,-0.167757
3,28.750,0.5655,-7.931557,-0.239300,-0.169054
3,28.800,0.5282,-7.926521,-0.244676,-0.170748
3,28.850,0.5676,-7.918911,-0.251716,-0.172079
3,28.900,0.5583,-7.913074,-0.257276,-0.173698
3,28.950,0.5637,-7.906322,-0.264229,-0.175108
3,29.000,0.5969,-7.898884,-0.270476,-0.176521
3,29.050,0.5703,-7.892876,-0.276908,-0.178007
3,29.100,0.6152,-7.884865,-0.283918,-0.179308
3,29.150,0.5792,-7.879829,-0.289477,-0.180902
3,29.200,0.6127,-7.872677,-0.296213,-0.182266
3,29.250,0.6224,-7.866611,-0.302013,-0.183773
3,29.300,0.6226,-7.859688,-0.309099,-0.185047
3,29.350,0.6449,-7.853909,-0.314948,-0.186544
3,29.400,0.6444,-7.847042,-0.321545,-0.187874
3,29.450,0.6813,-7.839832,-0.328465,-0.189087
3,29.500,0.6449,-7.834339,-0.334364,-0.190552
3,29.550,0.6848,-7.827015,-0.341247,-0.191799
3,29.600,0.6876,-7.821407,-0.346679,-0.193277
3,29.650,0.7042,-7.813969,-0.353764,-0.194445
3,29.700,0.7185,-7.807617,-0.359675,-0.195829
3,29.750,0.7114,-7.800922,-0.366193,-0.197058
3,29.800,0.7438,-7.793369,-0.372928,-0.198225
3,29.850,0.7278,-7.788048,-0.378866,-0.199556
3,29.900,0.7800,-7.780094,-0.385942,-0.200621
3,29.950,0.7519,-7.774601,-0.391634,-0.201971
4,30.000,0.6256,-7.773628,-0.394145,-0.203508
4,30.050,0.3886,-7.782898,-0.388039,-0.205423
4,30.100,0.3002,-7.791252,-0.380721,-0.207090
4,30.150,0.1999,-7.798634,-0.374110,-0.208147
4,30.200,0.1657,-7.805157,-0.367979,-0.208782
4,30.250,0.0857,-7.812939,-0.360998,-0.209381
4,30.300,0.0824,-7.818031,-0.355595,-0.209427
4,30.350,0.0224,-7.825298,-0.348741,-0.209568
4,30.400,-0.0161,-7.831879,-0.342701,-0.209396
4,30.450,-0.0441,-7.838917,-0.335731,-0.209303
4,30.500,-0.0807,-7.845383,-0.329682,-0.208872
4,30.550,-0.0781,-7.851563,-0.323234,-0.208443
4,30.600,-0.1241,-7.859173,-0.316451,-0.207991
4,30.650,-0.1144,-7.864666,-0.310691,-0.207233
4,30.700,-0.1517,-7.871876,-0.303829,-0.206612
4,30.750,-0.1586,-7.877941,-0.298163,-0.205734
4,30.800,-0.1858,-7.885895,-0.290699,-0.205069
4,30.850,-0.2047,-7.891731,-0.285137,-0.203981
4,30.900,-0.2016,-7.898712,-0.278297,-0.203117
4,30.950,-0.2438,-7.906094,-0.271592,-0.202190
4,31.000,-0.2124,-7.911701,-0.265832,-0.201015
4,31.050,-0.2579,-7.919312,-0.258742,-0.200121
4,31.100,-0.2304,-7.924690,-0.253325,-0.198841
4,31.150,-0.2663,-7.931957,-0.246295,-0.197844
4,31.200,-0.2715,-7.937794,-0.240614,-0.196589
4,31.250,-0.2707,-7.944660,-0.233554,-0.195478
4,31.300,-0.3019,-7.951241,-0.227392,-0.194252
4,31.350,-0.2847,-7.957420,-0.220894,-0.193008
4,31.400,-0.3203,-7.964687,-0.214062,-0.191898
4,31.450,-0.2856,-7.969379,-0.208597,-0.190441
4,31.500,-0.3272,-7.976990,-0.201245,-0.189310
4,31.550,-0.3000,-7.982140,-0.195964,-0.187775
4,31.600,-0.3284,-7.989635,-0.188673,-0.186579
4,31.650,-0.3497,-7.995758,-0.182761,-0.185122
4,31.700,-0.3335,-8.002338,-0.176371,-0.183708
4,31.750,-0.3660,-8.009434,-0.169583,-0.182369
4,31.800,-0.3423,-8.015556,-0.163717,-0.180819
4,31.850,-0.3740,-8.023052,-0.156635,-0.179514
4,31.900,-0.3470,-8.028259,-0.151253,-0.177874
4,31.950,-0.3822,-8.036213,-0.144048,-0.176538
4,32.000,-0.3882,-8.042221,-0.138331,-0.174919
4,32.050,-0.3810,-8.048916,-0.131530,-0.173487
4,32.100,-0.4055,-8.055611,-0.125376,-0.172001
4,32.150,-0.3922,-8.062019,-0.118974,-0.170486
4,32.200,-0.4198,-8.069401,-0.111883,-0.169067
4,32.250,-0.3839,-8.074322,-0.106291,-0.167391
4,32.300,-0.4246,-8.082047,-0.099375,-0.165934
4,32.350,-0.4206,-8.087597,-0.093678,-0.164274
4,32.400,-0.4303,-8.094406,-0.086655,-0.162832
4,32.450,-0.4553,-8.100758,-0.080520,-0.161238
4,32.500,-0.4261,-8.106651,-0.074209,-0.159645
4,32.550,-0.4619,-8.114548,-0.067387,-0.158144
4,32.600,-0.4360,-8.119984,-0.061434,-0.156502
4,32.650,-0.4632,-8.127251,-0.054857,-0.154938
4,32.700,-0.4680,-8.133373,-0.048891,-0.153275
4,32.750,-0.4734,-8.141212,-0.041603,-0.151766
4,32.800,-0.4939,-8.147106,-0.035784,-0.150078
4,32.850,-0.4777,-8.153687,-0.029387,-0.148483
4,32.900,-0.5083,-8.161125,-0.022726,-0.146929
4,32.950,-0.4825,-8.166504,-0.016913,-0.145199
4,33.000,-0.5207,-8.174343,-0.009660,-0.143705
4,33.050,-0.4880,-8.179836,-0.004160,-0.141932
4,33.100,-0.5208,-8.187160,0.002877,-0.140425
4,33.150,-0.5446,-8.192883,0.008820,-0.138697
4,33.200,-0.5299,-8.199406,0.015572,-0.137106
4,33.250,-0.5668,-8.206387,0.021838,-0.135475
4,33.300,-0.5427,-8.212109,0.027951,-0.133764
4,33.350,-0.5770,-8.219490,0.034797,-0.132195
4,33.400,-0.5534,-8.224697,0.040550,-0.130400
4,33.450,-0.5900,-8.232307,0.047954,-0.128918
4,33.500,-0.5943,-8.238659,0.053385,-0.127079
4,33.550,-0.6033,-8.245640,0.060165,-0.125425
4,33.600,-0.6332,-8.252678,0.066492,-0.123743
4,33.650,-0.6080,-8.258743,0.072919,-0.122011
4,33.700,-0.6476,-8.266125,0.079337,-0.120340
4,33.750,-0.6194,-8.271904,0.085435,-0.118608
4,33.800,-0.6718,-8.279915,0.092580,-0.117022
4,33.850,-0.6543,-8.284893,0.097989,-0.115122
4,33.900,-0.6739,-8.292274,0.104912,-0.113485
4,33.950,-0.7064,-8.298512,0.110850,-0.111696
4,34.000,-0.6943,-8.305149,0.117700,-0.110023
4,34.050,-0.7410,-8.312187,0.124374,-0.108347
4,34.100,-0.7188,-8.317623,0.130075,-0.106491
4,34.150,-0.7633,-8.325520,0.137106,-0.104847
4,34.200,-0.7329,-8.330612,0.142628,-0.102972
4,34.250,-0.7731,-8.339195,0.149958,-0.101341
4,34.300,-0.7939,-8.344975,0.155443,-0.099443
4,34.350,-0.7978,-8.352356,0.162640,-0.097813
4,34.400,-0.8358,-8.359222,0.168749,-0.096027
4,34.450,-0.8119,-8.365345,0.175031,-0.094223
4,34.500,-0.8511,-8.372784,0.181410,-0.092495
4,34.550,-0.8387,-8.378677,0.187532,-0.090639
4,34.600,-0.8787,-8.386345,0.194601,-0.089022
4,34.650,-0.8774,-8.391838,0.200082,-0.087091
4,34.700,-0.9085,-8.399391,0.207213,-0.085476
4,34.750,-0.9523,-8.406658,0.213462,-0.083666
4,34.800,-0.9348,-8.412266,0.219692,-0.081865
4,34.850,-0.9845,-8.419991,0.226540,-0.080177
4,34.900,-0.9592,-8.425026,0.232205,-0.078255
4,34.950,-1.0106,-8.433323,0.239265,-0.076553
4,35.000,-0.8695,-8.434353,0.242425,-0.074430
4,35.050,-0.5654,-8.422451,0.234408,-0.072268
4,35.100,-0.4496,-8.414383,0.228005,-0.070913
4,35.150,-0.4012,-8.406944,0.221370,-0.069927
4,35.200,-0.3002,-8.398705,0.214651,-0.069225
4,35.250,-0.2845,-8.393326,0.208844,-0.068962
4,35.300,-0.2004,-8.385315,0.201781,-0.068645
4,35.350,-0.1834,-8.379822,0.196308,-0.068773
4,35.400,-0.1192,-8.372440,0.189360,-0.068848
4,35.450,-0.0743,-8.365688,0.183401,-0.069221
4,35.500,-0.0472,-8.358879,0.176568,-0.069607
4,35.550,0.0083,-8.351326,0.169804,-0.070080
4,35.600,-0.0058,-8.345661,0.163923,-0.070868
4,35.650,0.0497,-8.338680,0.157260,-0.071604
4,35.700,0.0455,-8.332901,0.151667,-0.072638
4,35.750,0.0957,-8.325119,0.144207,-0.073477
4,35.800,0.0996,-8.318996,0.138842,-0.074690
4,35.850,0.1286,-8.312187,0.132018,-0.075766
4,35.900,0.1662,-8.304348,0.125291,-0.076902
4,35.950,0.1461,-8.298397,0.119084,-0.078196
4,36.000,0.1805,-8.291245,0.112612,-0.079462
4,36.050,0.1615,-8.285465,0.106717,-0.080875
4,36.100,0.2021,-8.277626,0.099605,-0.082150
4,36.150,0.1856,-8.272190,0.094068,-0.083696
4,36.200,0.2141,-8.264866,0.086710,-0.085022
4,36.250,0.2357,-8.258858,0.081004,-0.086582
4,36.300,0.2192,-8.252277,0.074172,-0.088034
4,36.350,0.2460,-8.246269,0.068286,-0.089582
4,36.400,0.2349,-8.239803,0.061732,-0.091124
4,36.450,0.2730,-8.231850,0.054454,-0.092514
4,36.500,0.2412,-8.227215,0.049379,-0.094288
4,36.550,0.2796,-8.220119,0.042425,-0.095755
4,36.600,0.2920,-8.213768,0.036305,-0.097399
4,36.650,0.2845,-8.206844,0.029492,-0.098917
4,36.700,0.3128,-8.199520,0.023218,-0.100502
4,36.750,0.2926,-8.193970,0.017115,-0.102203
4,36.800,0.3266,-8.185959,0.009939,-0.103661
4,36.850,0.2875,-8.181210,0.004560,-0.105440
4,36.900,0.3303,-8.173313,-0.002661,-0.106911
4,36.950,0.3119,-8.168221,-0.008106,-0.108715
4,37.000,0.3300,-8.160954,-0.015061,-0.110258
4,37.050,0.3573,-8.154144,-0.021774,-0.111811
4,37.100,0.3247,-8.148136,-0.028097,-0.113503
4,37.150,0.3587,-8.141384,-0.034395,-0.115101
4,37.200,0.3353,-8.135376,-0.040288,-0.116825
4,37.250,0.3744,-8.127079,-0.047754,-0.118288
4,37.300,0.3456,-8.122158,-0.052961,-0.120115
4,37.350,0.3738,-8.114548,-0.060059,-0.121624
4,37.400,0.3893,-8.108196,-0.066026,-0.123312
4,37.450,0.3642,-8.102188,-0.072455,-0.124945
4,37.500,0.4066,-8.095036,-0.079388,-0.126423
4,37.550,0.3711,-8.089657,-0.085222,-0.128160
4,37.600,0.4042,-8.082447,-0.092034,-0.129705
4,37.650,0.3761,-8.077068,-0.097764,-0.131451
4,37.700,0.3970,-8.069859,-0.104526,-0.133009
4,37.750,0.4158,-8.063507,-0.110397,-0.134705
4,37.800,0.4079,-8.056240,-0.117507,-0.136213
4,37.850,0.4360,-8.049374,-0.123705,-0.137817
4,37.900,0.4201,-8.043480,-0.129842,-0.139536
4,37.950,0.4563,-8.035927,-0.137178,-0.140942
4,38.000,0.4203,-8.031235,-0.142649,-0.142767
4,38.050,0.4559,-8.023853,-0.149463,-0.144262
4,38.100,0.4562,-8.017902,-0.155148,-0.146002
4,38.150,0.4502,-8.010349,-0.162331,-0.147472
4,38.200,0.4744,-8.004055,-0.168200,-0.149137
4,38.250,0.4599,-7.997303,-0.174763,-0.150709
4,38.300,0.4940,-7.989578,-0.181753,-0.152187
4,38.350,0.4551,-7.984600,-0.187267,-0.153908
4,38.400,0.4978,-7.977390,-0.194172,-0.155348
4,38.450,0.4726,-7.972012,-0.199818,-0.157066
4,38.500,0.5027,-7.965088,-0.206804,-0.158518
4,38.550,0.5165,-7.959194,-0.212772,-0.160139
4,38.600,0.5034,-7.953072,-0.219239,-0.161707
4,38.650,0.5439,-7.945576,-0.226376,-0.163065
4,38.700,0.5061,-7.940083,-0.232003,-0.164768
4,38.750,0.5399,-7.932587,-0.238593,-0.166220
4,38.800,0.5146,-7.926693,-0.244639,-0.167799
4,38.850,0.5430,-7.919140,-0.251697,-0.169180
4,38.900,0.5520,-7.913132,-0.257205,-0.170797
4,38.950,0.5527,-7.905807,-0.264462,-0.172123
4,39.000,0.5786,-7.899113,-0.270767,-0.173645
4,39.050,0.5600,-7.893505,-0.276870,-0.175163
4,39.100,0.5895,-7.886295,-0.283570,-0.176544
4,39.150,0.5723,-7.881203,-0.289181,-0.178110
4,39.200,0.6077,-7.873135,-0.296613,-0.179398
4,39.250,0.6073,-7.867699,-0.302164,-0.180971
4,39.300,0.6203,-7.860088,-0.308947,-0.182301
4,39.350,0.6410,-7.853279,-0.315277,-0.183695
4,39.400,0.6206,-7.847157,-0.321882,-0.185061
4,39.450,0.6567,-7.840118,-0.328393,-0.186394
4,39.500,0.6369,-7.834511,-0.334131,-0.187885
4,39.550,0.6759,-7.826786,-0.341472,-0.189034
4,39.600,0.6529,-7.821865,-0.346982,-0.190548
4,39.650,0.6770,-7.814541,-0.353660,-0.191797
4,39.700,0.7010,-7.808304,-0.359762,-0.193153
4,39.750,0.7035,-7.801495,-0.366317,-0.194401
4,39.800,0.7471,-7.793312,-0.373465,-0.195473
4,39.850,0.7111,-7.788105,-0.379192,-0.196896
4,39.900,0.7539,-7.781067,-0.385563,-0.198061
4,39.950,0.7437,-7.774887,-0.391538,-0.199366
5,40.000,0.6047,-7.774200,-0.394186,-0.200832
5,40.050,0.3695,-7.783699,-0.387840,-0.202780
5,40.100,0.2880,-7.791882,-0.380599,-0.204357
5,40.150,0.1987,-7.799034,-0.374072,-0.205385
5,40.200,0.1644,-7.804928,-0.368300,-0.205875
5,40.250,0.0932,-7.812710,-0.361279,-0.206366
5,40.300,0.0842,-7.818489,-0.355451,-0.206423
5,40.350,0.0229,-7.826214,-0.348170,-0.206612
5,40.400,0.0092,-7.831593,-0.342771,-0.206270
5,40.450,-0.0306,-7.839146,-0.335829,-0.206114
5,40.500,-0.0839,-7.846470,-0.329230,-0.205769
5,40.550,-0.0688,-7.852306,-0.323089,-0.205185
5,40.600,-0.1128,-7.859573,-0.316485,-0.204647
5,40.650,-0.1043,-7.865524,-0.310622,-0.203861
5,40.700,-0.1491,-7.873650,-0.303323,-0.203287
5,40.750,-0.1336,-7.878742,-0.297981,-0.202257
5,40.800,-0.1695,-7.886124,-0.291066,-0.201458
5,40.850,-0.1905,-7.892075,-0.285018,-0.200445
5,40.900,-0.1923,-7.898483,-0.278453,-0.199469
5,40.950,-0.2194,-7.905178,-0.272022,-0.198477
5,41.000,-0.1995,-7.911072,-0.265924,-0.197342
5,41.050,-0.2345,-7.918396,-0.258919,-0.196360
5,41.100,-0.2154,-7.923946,-0.253385,-0.195074
5,41.150,-0.2576,-7.932129,-0.245993,-0.194017
5,41.200,-0.2597,-7.937851,-0.240500,-0.192711
5,41.250,-0.2594,-7.944260,-0.233665,-0.191523
5,41.300,-0.2878,-7.951584,-0.227502,-0.190298
5,41.350,-0.2610,-7.957535,-0.220901,-0.189045
5,41.400,-0.3015,-7.964802,-0.213887,-0.187929
5,41.450,-0.2659,-7.969551,-0.208411,-0.186415
5,41.500,-0.3031,-7.977276,-0.201314,-0.185207
5,41.550,-0.3029,-7.982540,-0.195832,-0.183655
5,41.600,-0.3036,-7.989521,-0.188909,-0.182352
5,41.650,-0.3315,-7.995987,-0.182690,-0.180939
5,41.700,-0.3160,-8.002567,-0.176230,-0.179516
5,41.750,-0.3563,-8.010006,-0.169331,-0.178141
5,41.800,-0.3147,-8.015785,-0.163479,-0.176554
5,41.850,-0.3504,-8.023624,-0.156466,-0.175184
5,41.900,-0.3256,-8.028431,-0.150998,-0.173555
5,41.950,-0.3537,-8.036327,-0.143910,-0.172134
5,42.000,-0.3755,-8.042107,-0.138110,-0.170593
5,42.050,-0.3638,-8.048344,-0.131616,-0.169044
5,42.100,-0.3965,-8.055840,-0.124739,-0.167610
5,42.150,-0.3585,-8.060875,-0.118879,-0.165955
5,42.200,-0.3975,-8.068886,-0.111576,-0.164597
5,42.250,-0.3620,-8.073750,-0.106432,-0.162849
5,42.300,-0.4024,-8.081932,-0.099036,-0.161404
5,42.350,-0.4026,-8.087769,-0.093504,-0.159681
5,42.400,-0.4001,-8.094807,-0.086508,-0.158180
5,42.450,-0.4341,-8.101444,-0.080314,-0.156612
5,42.500,-0.4026,-8.107567,-0.073808,-0.154997
5,42.550,-0.4358,-8.114319,-0.067228,-0.153452
5,42.600,-0.4090,-8.119812,-0.061607,-0.151733
5,42.650,-0.4437,-8.127136,-0.054374,-0.150236
5,42.700,-0.4420,-8.132858,-0.048815,-0.148499
5,42.750,-0.4423,-8.140297,-0.041772,-0.146969
5,42.800,-0.4704,-8.146591,-0.035960,-0.145315
5,42.850,-0.4463,-8.153114,-0.029328,-0.143688
5,42.900,-0.4809,-8.160725,-0.022441,-0.142138
5,42.950,-0.4535,-8.166389,-0.016787,-0.140381
5,43.000,-0.4880,-8.173943,-0.009565,-0.138857
5,43.050,-0.4688,-8.179035,-0.004168,-0.137020
5,43.100,-0.5019,-8.186531,0.002860,-0.135458
5,43.150,-0.5125,-8.192425,0.008671,-0.133734
5,43.200,-0.5010,-8.199120,0.015650,-0.132147
5,43.250,-0.5442,-8.206272,0.022147,-0.130531
5,43.300,-0.5110,-8.211937,0.028062,-0.128750
5,43.350,-0.5491,-8.219261,0.034883,-0.127163
5,43.400,-0.5152,-8.224297,0.040570,-0.125336
5,43.450,-0.5485,-8.232365,0.047811,-0.123823
5,43.500,-0.5512,-8.238029,0.053233,-0.121960
5,43.550,-0.5526,-8.245239,0.060181,-0.120333
5,43.600,-0.5960,-8.252506,0.066822,-0.118723
5,43.650,-0.5762,-8.258343,0.072863,-0.116941
5,43.700,-0.6023,-8.265667,0.079633,-0.115269
5,43.750,-0.5832,-8.270702,0.085402,-0.113438
5,43.800,-0.6248,-8.278084,0.092282,-0.111792
5,43.850,-0.6267,-8.283920,0.097986,-0.109982
5,43.900,-0.6343,-8.291245,0.105253,-0.108377
5,43.950,-0.6677,-8.297653,0.111094,-0.106531
5,44.000,-0.6449,-8.303890,0.117609,-0.104803
5,44.050,-0.6912,-8.311729,0.124415,-0.103153
5,44.100,-0.6640,-8.317394,0.130187,-0.101307
5,44.150,-0.7010,-8.324833,0.136923,-0.099590
5,44.200,-0.6937,-8.331070,0.142695,-0.097708
5,44.250,-0.7315,-8.338451,0.149963,-0.096077
5,44.300,-0.7435,-8.344631,0.155578,-0.094227
5,44.350,-0.7418,-8.351154,0.162420,-0.092525
5,44.400,-0.7882,-8.358650,0.169155,-0.090828
5,44.450,-0.7567,-8.364201,0.175090,-0.088984
5,44.500,-0.8035,-8.371525,0.181848,-0.087278
5,44.550,-0.7895,-8.376675,0.187366,-0.085388
5,44.600,-0.8265,-8.384571,0.194699,-0.083780
5,44.650,-0.8486,-8.390522,0.200227,-0.081854
5,44.700,-0.8521,-8.397388,0.207130,-0.080172
5,44.750,-0.8934,-8.404598,0.213462,-0.078428
5,44.800,-0.8717,-8.410835,0.219923,-0.076649
5,44.850,-0.9229,-8.418446,0.226481,-0.074924
5,44.900,-0.9016,-8.423824,0.232338,-0.073029
5,44.950,-0.9420,-8.431435,0.239249,-0.071291
5,45.000,-0.8121,-8.432922,0.242434,-0.069260
5,45.050,-0.5348,-8.421421,0.234358,-0.067207
5,45.100,-0.4152,-8.413982,0.227985,-0.065971
5,45.150,-0.3701,-8.406830,0.221396,-0.065069
5,45.200,-0.2668,-8.399162,0.214657,-0.064438
5,45.250,-0.2550,-8.393269,0.208894,-0.064219
5,45.300,-0.1780,-8.384743,0.201690,-0.063969
5,45.350,-0.1647,-8.379478,0.196131,-0.064219
5,45.400,-0.1017,-8.371925,0.189388,-0.064373
5,45.450,-0.0457,-8.364372,0.183088,-0.064781
5,45.500,-0.0424,-8.358021,0.176727,-0.065327
5,45.550,0.0216,-8.350296,0.169839,-0.065886
5,45.600,0.0106,-8.344688,0.163967,-0.066769
5,45.650,0.0630,-8.337250,0.157325,-0.067616
5,45.700,0.0580,-8.331356,0.151477,-0.068687
5,45.750,0.0952,-8.324032,0.144766,-0.069706
5,45.800,0.1095,-8.318081,0.138656,-0.070900
5,45.850,0.1249,-8.310871,0.131385,-0.072025
5,45.900,0.1626,-8.304176,0.125400,-0.073311
5,45.950,0.1473,-8.298569,0.119305,-0.074678
5,46.000,0.1773,-8.290787,0.112265,-0.075939
5,46.050,0.1587,-8.285694,0.106585,-0.077450
5,46.100,0.1966,-8.277798,0.099418,-0.078781
5,46.150,0.1809,-8.271961,0.093923,-0.080381
5,46.200,0.2036,-8.264236,0.086680,-0.081747
5,46.250,0.2341,-8.257942,0.080819,-0.083324
5,46.300,0.2144,-8.250904,0.074020,-0.084822
5,46.350,0.2512,-8.244724,0.067742,-0.086340
5,46.400,0.2218,-8.239288,0.061923,-0.088007
5,46.450,0.2579,-8.231277,0.054617,-0.089460
5,46.500,0.2354,-8.226757,0.049464,-0.091169
5,46.550,0.2636,-8.219318,0.042358,-0.092705
5,46.600,0.2839,-8.212967,0.036250,-0.094372
5,46.650,0.2673,-8.206158,0.029463,-0.095942
5,46.700,0.3048,-8.199005,0.022993,-0.097515
5,46.750,0.2744,-8.192997,0.016836,-0.099226
5,46.800,0.3107,-8.185444,0.009713,-0.100725
5,46.850,0.2750,-8.180580,0.004456,-0.102549
5,46.900,0.3069,-8.173141,-0.002872,-0.104031
5,46.950,0.3091,-8.167763,-0.008227,-0.105833
5,47.000,0.3108,-8.160496,-0.015401,-0.107372
5,47.050,0.3381,-8.154373,-0.021350,-0.109058
5,47.100,0.3166,-8.147335,-0.028035,-0.110697
5,47.150,0.3573,-8.139782,-0.034868,-0.112247
5,47.200,0.3230,-8.134975,-0.040318,-0.114019
5,47.250,0.3550,-8.127193,-0.047317,-0.115559
5,47.300,0.3556,-8.121357,-0.052839,-0.117338
5,47.350,0.3556,-8.114777,-0.059902,-0.118908
5,47.400,0.3779,-8.108196,-0.066019,-0.120558
5,47.450,0.3505,-8.102074,-0.072722,-0.122158
5,47.500,0.3935,-8.094463,-0.079565,-0.123713
5,47.550,0.3536,-8.089657,-0.085308,-0.125475
5,47.600,0.3873,-8.082619,-0.091824,-0.127081
5,47.650,0.3777,-8.076496,-0.097703,-0.128801
5,47.700,0.3916,-8.069057,-0.104634,-0.130379
