Cycle,Time,Load (kN),Actuator (mm),External (mm),On-Specimen LVDT (mm)
67,668.250,0.3709,-8.022366,-0.157532,-0.058149
67,668.300,0.3856,-8.014698,-0.164769,-0.060661
67,668.350,0.4090,-8.008175,-0.170792,-0.063208
67,668.400,0.3832,-8.001709,-0.177436,-0.065756
67,668.450,0.4211,-7.994671,-0.184002,-0.068239
67,668.500,0.3870,-7.989292,-0.189929,-0.070826
67,668.550,0.4215,-7.981853,-0.196939,-0.073256
67,668.600,0.4055,-7.976303,-0.202384,-0.075846
67,668.650,0.4191,-7.968693,-0.209632,-0.078299
67,668.700,0.4366,-7.962627,-0.215351,-0.080858
67,668.750,0.4175,-7.956276,-0.222130,-0.083269
67,668.800,0.4536,-7.949581,-0.228472,-0.085718
67,668.850,0.4218,-7.943630,-0.234742,-0.088215
67,668.900,0.4629,-7.936134,-0.241606,-0.090593
67,668.950,0.4315,-7.930870,-0.247196,-0.093109
67,669.000,0.4622,-7.923718,-0.254334,-0.095455
67,669.050,0.4700,-7.917480,-0.259922,-0.097946
67,669.100,0.4650,-7.910156,-0.266949,-0.100250
67,669.150,0.4970,-7.903233,-0.273357,-0.102592
67,669.200,0.4666,-7.897511,-0.279606,-0.104963
67,669.250,0.5095,-7.889843,-0.286310,-0.107210
67,669.300,0.4774,-7.884808,-0.292000,-0.109610
67,669.350,0.5153,-7.876911,-0.299129,-0.111790
67,669.400,0.4974,-7.872219,-0.304494,-0.114107
67,669.450,0.5235,-7.864494,-0.311723,-0.116226
67,669.500,0.5580,-7.857571,-0.318041,-0.118347
67,669.550,0.5338,-7.850990,-0.324368,-0.120495
67,669.600,0.5756,-7.844124,-0.330987,-0.122536
67,669.650,0.5494,-7.838516,-0.336841,-0.124655
67,669.700,0.5951,-7.830791,-0.343904,-0.126516
67,669.750,0.5733,-7.825871,-0.349340,-0.128578
67,669.800,0.6220,-7.817974,-0.356480,-0.130276
67,669.850,0.6523,-7.811737,-0.362336,-0.132116
67,669.900,0.6493,-7.804928,-0.369108,-0.133743
67,669.950,0.6995,-7.797890,-0.375414,-0.135311
68,670.000,0.6192,-7.794628,-0.379384,-0.137154
68,670.050,0.3470,-7.803326,-0.374024,-0.139381
68,670.100,0.2856,-7.809277,-0.368413,-0.140732
68,670.150,0.1844,-7.817688,-0.361284,-0.141830
68,670.200,0.1306,-7.823982,-0.355605,-0.142128
68,670.250,0.0904,-7.831879,-0.348616,-0.142277
68,670.300,0.0264,-7.838516,-0.342273,-0.142025
68,670.350,0.0271,-7.844696,-0.336030,-0.141409
68,670.400,-0.0316,-7.852478,-0.328984,-0.140816
68,670.450,-0.0173,-7.857800,-0.323523,-0.139698
68,670.500,-0.0664,-7.865810,-0.316334,-0.138754
68,670.550,-0.0648,-7.870846,-0.310988,-0.137346
68,670.600,-0.0856,-7.878914,-0.303734,-0.136105
68,670.650,-0.1157,-7.884693,-0.297852,-0.134573
68,670.700,-0.0993,-7.891388,-0.291246,-0.132954
68,670.750,-0.1407,-7.898827,-0.284482,-0.131388
68,670.800,-0.1116,-7.904205,-0.278738,-0.129473
68,670.850,-0.1525,-7.911816,-0.271634,-0.127773
68,670.900,-0.1242,-7.917309,-0.266128,-0.125729
68,670.950,-0.1548,-7.924690,-0.258906,-0.123871
68,671.000,-0.1782,-7.931213,-0.253059,-0.121807
68,671.050,-0.1580,-7.937508,-0.246360,-0.119783
68,671.100,-0.1923,-7.944603,-0.239944,-0.117685
68,671.150,-0.1591,-7.950439,-0.233839,-0.115458
68,671.200,-0.1950,-7.958279,-0.226730,-0.113365
68,671.250,-0.1652,-7.962856,-0.221376,-0.111074
68,671.300,-0.1956,-7.969723,-0.214334,-0.108885
68,671.350,-0.1992,-7.975273,-0.208618,-0.106543
68,671.400,-0.1954,-7.982883,-0.201548,-0.104258
68,671.450,-0.2238,-7.989120,-0.195508,-0.101957
68,671.500,-0.1963,-7.995701,-0.189004,-0.099585
68,671.550,-0.2279,-8.002853,-0.182091,-0.097301
68,671.600,-0.1959,-8.008289,-0.176589,-0.094814
68,671.650,-0.2296,-8.015728,-0.169525,-0.092459
68,671.700,-0.2180,-8.021221,-0.164026,-0.089926
68,671.750,-0.2308,-8.028545,-0.156717,-0.087490
68,671.800,-0.2466,-8.034725,-0.151084,-0.084953
68,671.850,-0.2309,-8.041477,-0.144227,-0.082430
68,671.900,-0.2648,-8.048973,-0.137465,-0.079969
68,671.950,-0.2279,-8.054352,-0.131677,-0.077303
68,672.000,-0.2600,-8.061962,-0.124700,-0.074797
68,672.050,-0.2362,-8.066883,-0.119344,-0.072096
68,672.100,-0.2602,-8.074722,-0.112050,-0.069569
68,672.150,-0.2709,-8.080902,-0.106423,-0.066900
68,672.200,-0.2608,-8.087597,-0.099520,-0.064354
68,672.250,-0.2948,-8.094463,-0.092985,-0.061789
68,672.300,-0.2596,-8.099842,-0.086891,-0.059076
68,672.350,-0.2957,-8.107452,-0.080076,-0.056499
68,672.400,-0.2578,-8.112888,-0.074419,-0.053774
68,672.450,-0.2878,-8.120670,-0.067171,-0.051201
68,672.500,-0.2676,-8.125706,-0.061834,-0.048485
68,672.550,-0.2893,-8.133545,-0.054663,-0.045879
68,672.600,-0.3196,-8.140011,-0.048491,-0.043242
68,672.650,-0.2910,-8.146133,-0.042112,-0.040539
68,672.700,-0.3224,-8.153858,-0.035182,-0.037939
68,672.750,-0.2896,-8.158951,-0.029642,-0.035204
68,672.800,-0.3181,-8.166733,-0.022456,-0.032598
68,672.850,-0.2917,-8.171654,-0.017047,-0.029835
68,672.900,-0.3158,-8.179607,-0.009927,-0.027214
68,672.950,-0.3337,-8.185558,-0.004264,-0.024492
68,673.000,-0.3174,-8.192596,0.002732,-0.021847
68,673.050,-0.3532,-8.199635,0.009206,-0.019232
68,673.100,-0.3203,-8.205414,0.015231,-0.016485
68,673.150,-0.3521,-8.213024,0.022254,-0.013849
68,673.200,-0.3218,-8.218288,0.027732,-0.011110
68,673.250,-0.3413,-8.225441,0.034909,-0.008478
68,673.300,-0.3534,-8.231277,0.040360,-0.005741
68,673.350,-0.3451,-8.238087,0.047561,-0.003111
68,673.400,-0.3813,-8.245411,0.054020,-0.000452
68,673.450,-0.3476,-8.251133,0.060026,0.002277
68,673.500,-0.3836,-8.258629,0.066867,0.004875
68,673.550,-0.3525,-8.263721,0.072465,0.007576
68,673.600,-0.3826,-8.271904,0.079755,0.010176
68,673.650,-0.3710,-8.276939,0.085163,0.012934
68,673.700,-0.3783,-8.284779,0.092312,0.015560
68,673.750,-0.4036,-8.291016,0.098316,0.018202
68,673.800,-0.3790,-8.297596,0.104898,0.020872
68,673.850,-0.4196,-8.304977,0.111541,0.023457
68,673.900,-0.3856,-8.310242,0.117293,0.026159
68,673.950,-0.4179,-8.318195,0.124478,0.028728
68,674.000,-0.3928,-8.323345,0.129889,0.031429
68,674.050,-0.4168,-8.331184,0.137072,0.034000
68,674.100,-0.4418,-8.337536,0.142934,0.036596
68,674.150,-0.4182,-8.344059,0.149686,0.039257
68,674.200,-0.4557,-8.350868,0.156013,0.041782
68,674.250,-0.4261,-8.356533,0.162134,0.044428
68,674.300,-0.4633,-8.364372,0.169199,0.046946
68,674.350,-0.4345,-8.369751,0.174696,0.049568
68,674.400,-0.4683,-8.377361,0.181852,0.052048
68,674.450,-0.4833,-8.383598,0.187478,0.054678
68,674.500,-0.4715,-8.390121,0.194398,0.057161
68,674.550,-0.5059,-8.397102,0.200551,0.059687
68,674.600,-0.4809,-8.403225,0.206950,0.062218
68,674.650,-0.5257,-8.410721,0.213751,0.064619
68,674.700,-0.4940,-8.416100,0.219483,0.067154
68,674.750,-0.5388,-8.423939,0.226494,0.069513
68,674.800,-0.5367,-8.429546,0.232046,0.071995
68,674.850,-0.5494,-8.437672,0.239258,0.074287
68,674.900,-0.5766,-8.443508,0.244927,0.076679
